request_id,raw_text,normalized_text,english_gloss,language_type,intent,category,department,urgency,severity,locality,district,source_type,split
CDX_116,water connection delay why still pending?,தண்ணீர் இணைப்பு ஏன் இன்னும் நிலுவையில்?,Why water connection pending,code_mixed,status_query,water_supply,Water Supply Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_117,form fill panna help urgently venum,படிவம் நிரப்ப உதவி அவசரம் தேவை,Need help filling form urgently,tanglish,application_help,welfare,Welfare Department,low,information_query,urban_area,Chennai,synthetic_realistic,train
CDX_118,garbage collection missed again today,இன்று மீண்டும் குப்பை எடுக்கவில்லை,Garbage not collected today,tamil,complaint,sanitation,Sanitation Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_119,drain blockage causing mosquito issue,டிரெயின் அடைப்பு கொசு பிரச்சனை ஏற்படுகிறது,Drain blockage causing mosquitoes,tamil,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,real,train
CDX_120,street light not working for 5 days,வீதியில் விளக்கு 5 நாட்களாக வேலை செய்யவில்லை,Street light not working 5 days,tamil,follow_up,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,train
CDX_121,who is responsible officer for this issue?,இந்த பிரச்சனைக்கு பொறுப்பு அதிகாரி யார்?,Responsible officer for issue,code_mixed,information_request,public_health,Public Health Department,low,information_query,urban_area,Chennai,synthetic_realistic,train
CDX_122,sewage water flowing on road dangerous,சாலையில் கழிவு நீர் வெளியேறுகிறது அபாயம்,Sewage water on road,tamil,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,train
CDX_123,new ration card apply process explain,புதிய ரேஷன் கார்டு விண்ணப்ப செயல்முறை விளக்கம்,Explain ration card process,tamil,application_help,certificates,Revenue Department,low,information_query,urban_area,Chennai,synthetic_realistic,train
CDX_124,transport bus delay everyday issue,பஸ் தினமும் தாமதமாக வருகிறது,Bus delay issue,tamil,complaint,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_125,electric wire hanging dangerous situation,மின் கம்பி கீழே தொங்குகிறது ஆபத்து,Hanging electric wire danger,tamil,complaint,electricity,Electricity Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,train
CDX_126,water supply not coming since morning,காலை முதல் தண்ணீர் வரவில்லை,No water since morning,tamil,complaint,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,synthetic,train
CDX_127,already escalated no response still,already escalate செய்தும் பதில் இல்லை,No response after escalation,tanglish,escalation,roads,Roads Department,high,service_delay,urban_area,Chennai,synthetic,train
CDX_128,garbage dumped near school area,பள்ளி அருகே குப்பை குவிந்துள்ளது,Garbage near school,tamil,complaint,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,train
CDX_129,how to check application status online?,ஆன்லைனில் நிலை எப்படி பார்க்குவது?,How to check application status,code_mixed,information_request,certificates,Revenue Department,low,information_query,urban_area,Chennai,synthetic,train
CDX_130,road condition getting worse daily,சாலை நிலை தினமும் மோசமாகிறது,Road condition worsening,tamil,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic,train
CDX_131,water tank cleaning not done properly,தண்ணீர் டேங்க் சுத்தம் செய்யப்படவில்லை,Water tank not cleaned,tamil,complaint,water_supply,Water Supply Department,medium,service_delay,urban_area,Chennai,synthetic,train
CDX_132,street light flickering issue in area,விளக்கு மின்மினப்பு பிரச்சனை,Street light flickering,tamil,complaint,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,train
CDX_133,drain overflow after rain problem,மழைக்குப் பிறகு டிரெயின் overflow,Drain overflow after rain,tamil,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,synthetic,train
CDX_134,application pending for more than 2 weeks,விண்ணப்பம் 2 வாரமாக நிலுவையில் உள்ளது,Application pending 2 weeks,tamil,follow_up,certificates,Revenue Department,medium,service_delay,urban_area,Chennai,synthetic,train
CDX_135,need urgent help for this complaint,இந்த புகாருக்கு உடனடி உதவி தேவை,Need urgent help,tamil,escalation,sanitation,Sanitation Department,high,service_delay,urban_area,Chennai,synthetic,train
